"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"01223099999","2019-01-01","63.111781","7.824522","62.17","KVERNBERGET, NO","  38.6","24","  32.6","24","9999.9"," 0","999.9"," 0","  5.1","24"," 18.4","24"," 28.0"," 51.1","  42.8","*","  33.1","*","99.99"," ","999.9","011000"
"01224099999","2019-01-01","62.4666666","6.2166666","50.0","AALESUND, NO","  40.5","24","  30.2","24","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  43.9","*","  35.2","*"," 1.53","G","999.9","000000"
"01225099999","2019-01-01","63.5166666","7.95","5.0","VEIHOLMEN, NO","  41.2","24","  11.1","24","1006.5","24","006.0","24","999.9"," 0"," 32.3","24"," 42.7","999.9","  43.7"," ","  37.8","*"," 0.00","I","999.9","000000"
"01227099999","2019-01-01","62.7166666","8.7833333","405.0","INNERDALEN, NO","  31.2","23","  30.0","22","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  36.9"," ","  27.7","*"," 1.24","E","999.9","000000"
"01228099999","2019-01-02","63.85","8.4666666","6.0","SULA, NO","  41.0","13","  36.0","13","1030.3","13","029.5","13","999.9"," 0"," 19.6","13"," 25.3","999.9","  43.0","*","  36.3","*"," 0.00","I","999.9","000000"
"01230099999","2019-01-01","62.2666666","8.2","579.0","BJORLI, NO","  29.5","24","  28.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  8.6","24"," 13.6","999.9","  32.4"," ","  25.5","*"," 0.85","G"," 22.0","000000"
"01232099999","2019-01-01","62.45","7.85","67.0","VINJEORA II, NO","  36.9","24","  30.7","24","1007.7","24","999.7","24","999.9"," 0"," 12.7","24"," 23.3","999.9","  41.5","*","  32.2"," "," 1.96","G","  2.0","000000"
"01233099999","2019-01-01","62.0833333","9.1166666","638.0","DOMBAAS, NO","  29.0","24","  26.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  5.3","24","  7.8","999.9","  34.5","*","  23.5","*"," 0.12","G","999.9","000000"
"01234099999","2019-01-01","63.3166666","9.85","4.0","ORKDAL THAMSHAMN, NO","  38.8","24","  30.7","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 12.5","24"," 25.3","999.9","  42.4"," ","  33.8","*"," 0.39","G","999.9","000000"
"01237099999","2019-01-01","63.5166666","9.1166666","13.0","HITRA, NO","  38.6","24","  31.4","24","1004.7","24","003.1","24","999.9"," 0"," 16.3","24"," 25.3"," 43.7","  41.4"," ","  34.7","*"," 1.44","G","999.9","000000"
"01238099999","2019-01-01","62.1166666","9.2833333","974.0","FOKSTUA II, NO","  25.3","24","9999.9"," 0","1002.6","24","889.0","24","  0.8"," 6"," 14.5","24"," 23.3","999.9","  28.9"," ","  19.4","*"," 0.11","G"," 11.0","001000"
"01239099999","2019-01-01","62.2166666","9.55","1012.0","HJERKINN II, NO","  24.9","23","  22.1","23","9999.9"," 0","999.9"," 0","999.9"," 0"," 19.5","23"," 31.1","999.9","  29.7"," ","  18.7","*"," 0.23","G","  0.8","000000"
"01240099999","2019-01-01","64.1666666","9.4","16.0","HALTEN FYR, NO","  39.7","24","  33.4","24","1003.2","24","001.3","24","999.9"," 0"," 32.0","24"," 48.6","999.9","  43.2"," ","  34.5","*"," 0.00","I","999.9","000000"
"01241099999","2019-01-01","63.698908","9.604003","8.53","ORLAND, NO","  39.5","24","  32.2","24","9999.9"," 0","999.9"," 0","  6.7","24"," 26.8","24"," 38.9"," 53.0","  43.3"," ","  32.0","*"," 0.77","G","999.9","011100"
"01242099999","2019-01-01","63.9666666","10.2166666","30.0","AFJORD II, NO","  37.6","24","  31.4","24","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  41.2"," ","  33.4","*"," 1.19","G","999.9","000000"
"01245099999","2019-01-01","62.6","9.6666666","606.0","OPPDAL SETER, NO","  29.9","24","  26.3","24","1004.0","24","932.9","24","999.9"," 0"," 11.4","24"," 19.4","999.9","  34.2"," ","  25.2","*"," 0.33","G","999.9","000000"
"01250099999","2019-01-01","62.1333333","10.0","694.0","FOLLDAL FREDHEIM, NO","  29.3","24","  24.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  33.8","*","  24.4","*"," 0.00","I","999.9","000000"
"01253099999","2019-01-01","62.95","10.1833333","299.0","SOKNEDAL, NO","  33.2","24","  29.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  9.4","24"," 17.5","999.9","  37.2"," ","  29.1","*"," 0.27","G","  5.5","000000"
"01254099999","2019-01-01","62.9833333","10.55","127.0","KOTSOY, NO","  33.8","24","  33.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.7","22"," 17.5","999.9","  38.1"," ","  31.1"," "," 0.22","G","  4.3","000000"
"01257099999","2019-01-01","63.4166666","10.45","131.5","TRONDHEIM VOLL, NO","  35.9","23","  30.7","23","1002.8","23","986.7","23","999.9"," 0","  9.6","23"," 15.5","999.9","  39.7"," ","  31.5","*"," 0.37","G","999.9","000000"
"01259099999","2019-01-01","64.4","10.45","18.42","BUHOLMRASA LH, NO","  40.4","22","  33.4","22","1000.6","22","998.3","22","999.9"," 0"," 33.8","22"," 50.5","999.9","  44.1"," ","  34.3","*"," 0.00","I","999.9","000000"
"01262099999","2019-01-30","64.8","10.55","33.0","NORDOYAN FYR, NO","  29.8","14","  23.2","14","9999.9"," 0","999.9"," 0","999.9"," 0"," 25.1","14"," 31.1","999.9","  31.6","*","  27.0","*"," 0.00","I","999.9","000000"
"01265099999","2019-01-01","62.2666666","10.7333333","482.3","TYNSET HANSMOEN, NO","  28.9","24","  24.4","24","1002.1","24","943.5","24","999.9"," 0","  9.4","24"," 17.5","999.9","  34.9"," ","  20.5"," "," 0.03","G","  4.3","000000"
"01270099999","2019-01-01","63.4833333","10.8833333","40.0","KVITHAMAR, NO","  37.3","24","  30.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  46.4"," ","  31.6","*"," 0.48","G","999.9","000000"
"01271099999","2019-01-01","63.457556","10.939872","17.06","VAERNES, NO","  37.2","24","  31.5","24","9999.9"," 0","999.9"," 0","  9.1","24"," 14.0","24"," 29.9"," 45.1","  41.2"," ","  30.2","*"," 0.30","G","999.9","011000"
"01272099999","2019-01-01","63.5666666","10.7","70.0","FROSTA, NO","  37.2","24","  31.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  41.2"," ","  31.6","*"," 0.00","I","999.9","000000"
"01273099999","2019-01-01","63.2333333","11.0166666","160.0","SELBU, NO","  35.1","23","  29.8","23","1002.2","23","982.6","23","999.9"," 0","  8.7","23"," 13.6","999.9","  37.8"," ","  32.0","*"," 0.24","G","999.9","000000"
"01277099999","2019-01-01","64.0166666","11.45","80.0","STEINKJER, NO","  36.2","24","  30.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  8.3","24"," 16.7"," 35.2","  43.3"," ","  30.2","*"," 0.86","G","999.9","000000"
"01281099999","2019-01-01","64.7333333","12.85","140.0","NAMSSKOGAN, NO","  33.4","23","  26.4","23"," 999.4","23","981.9","23","999.9"," 0","  7.3","22"," 15.5","999.9","  37.6"," ","  27.5","*"," 1.52","G","999.9","000000"
"01282099999","2019-01-01","64.85","11.2333333","14.0","RORVIK RYUM, NO","  37.3","24","  31.5","24"," 995.2","18","994.7","18","  5.7"," 6"," 16.9","24"," 27.2"," 35.9","  41.9"," ","  32.0","*","99.99"," ","999.9","011000"
"01287099999","2019-01-09","62.6833333","11.8166666","747.0","SOLENDET, NO","  23.2"," 7","  22.4"," 7","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  24.4","*","  21.7","*"," 0.00","I","999.9","000000"
"01288099999","2019-01-01","62.5666666","11.3833333","630.0","ROROS, NO","  28.3","24","  26.9","24","1000.8","24","925.7","24","999.9"," 0"," 16.9","24"," 29.1"," 41.4","  32.4"," ","  21.9"," "," 0.04","G","  8.7","001000"
"01290099999","2019-01-01","64.4666667","11.5833333","2.0","NAMSOS AIRPORT, NO","  36.6","24","  30.6","24"," 997.5","20","997.2","20","  5.7"," 4","  8.9","24"," 15.9"," 28.0","  41.4"," ","  31.5","*","99.99"," ","999.9","011000"
"01291099999","2019-01-01","64.5333333","12.3833333","95.0","GARTLAND, NO","  32.9","24","  30.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  4.4","24","  7.8","999.9","  36.5"," ","  25.2","*"," 1.39","G","  2.0","000000"
"01293099999","2019-01-01","63.4166666","11.7333333","171.0","MERAKER EGGE, NO","  34.9","24","  29.8","24","1000.3","24","979.6","24","999.9"," 0","  9.6","24"," 21.4","999.9","  37.4"," ","  30.4","*"," 0.84","G","999.9","000000"
"01300099999","2019-01-01","61.2","2.2666666","78.0","GULLFAKS C, NO","  40.4","24","  29.5","24","1020.7","23","010.7","23","  8.0"," 7"," 35.9","24"," 48.6"," 57.7","  43.7","*","  37.4","*","99.99"," ","999.9","011000"
"01300599999","2019-01-01","61.25","1.85","117.65","STATFJORD OIL PLATFORM HELIPORT, FO","  40.1","24","  27.7","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 51.4","24"," 73.0"," 88.0","  42.8","*","  35.6","*"," 0.00","I","999.9","000000"
"01304099999","2019-01-01","61.5666666","4.6833333","25.0","YTTEROYANE FYR, NO","  41.1","24","  33.2","24","1012.8","24","009.7","24","999.9"," 0"," 38.7","24"," 54.4"," 64.1","  45.0","*","  38.7","*"," 0.00","I","999.9","000000"
"01307099999","2019-01-01","60.75","4.7166666","20.0","FEDJE, NO","  40.7","24","  32.0","24","1014.4","24","012.0","24","999.9"," 0"," 36.7","24"," 52.4"," 67.0","  44.4","*","  35.8","*"," 0.00","I","999.9","000000"
"01308099999","2019-01-01","61.3","5.05","7.0","FURUNESET, NO","  40.2","24","  31.2","24","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  44.2","*","  36.5","*"," 0.93","G","999.9","000000"
"01310099999","2019-01-01","61.583611","5.024722","11.27","FLORO, NO","  40.7","24","  30.7","24","9999.9"," 0","999.9"," 0","  6.0","21"," 30.9","24"," 42.0"," 58.1","  44.6","*","  35.6","*","99.99"," ","999.9","011000"
"01311099999","2019-01-01","60.293386","5.218142","51.81","FLESLAND, NO","  40.2","24","  31.1","24","9999.9"," 0","999.9"," 0","  5.8","24"," 26.3","24"," 36.9"," 62.0","  43.3","*","  36.1","*","99.99"," ","999.9","010000"
"01314099999","2019-01-01","60.5166666","5.7166666","10.0","FOSSMARK, NO","  39.8","24","  30.0","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 12.9","23"," 21.4"," 38.5","  43.0","*","  36.3","*"," 3.54","G","999.9","000000"
"01315099999","2019-01-01","60.6333333","6.1","17.0","EVANGER, NO","  40.2","24","  30.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  9.7","24"," 15.5"," 25.1","  43.9","*","  36.3","*"," 0.00","I","999.9","000000"
"01317099999","2019-01-01","60.3833333","5.3333333","36.0","BERGEN FLORIDA, NO","  40.6","24","  31.2","24","1014.7","24","010.2","24"," 17.2"," 6"," 23.2","24"," 33.0","999.9","  43.9","*","  37.6","*"," 0.99","G","999.9","010000"
"01319099999","2019-01-01","61.0333333","5.3833333","38.0","TAKLE, NO","  40.1","24","  30.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  44.6","*","  36.7","*"," 2.52","G","999.9","000000"
"01320099999","2019-01-01","61.8333333","6.1166667","60.0","SANDANE ANDA, NO","  39.1","24","  29.7","24","1006.3","16","998.9","16","  5.5"," 8"," 16.8","24"," 25.3"," 38.1","  43.2","*","  34.9","*","99.99"," ","999.9","011000"
"01321099999","2019-01-01","61.9","6.55","208.0","STRYN, NO","  34.0","24","  32.3","20","1010.4","24","984.8","24","999.9"," 0","  8.2","23"," 15.5"," 16.3","  38.3","*","  30.7","*"," 2.27","G","  3.1","000000"
"01323099999","2019-01-01","61.392503","5.764167","327.0","BRINGELAND, NO","  33.8","24","  30.6","24","1007.1","16","968.3","16","  4.2"," 8"," 14.4","24"," 23.3"," 34.2","  39.4","*","  30.0","*","99.99"," ","999.9","001000"
"01326099999","2019-01-01","60.85","5.9833333","125.0","MODALEN III, NO","  37.4","24","  30.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  43.5","*","  33.8","*"," 2.15","G","999.9","000000"
"01327099999","2019-01-01","60.3833333","5.9666666","455.0","KVAMSKOGEN JONSHOGDI, NO","  32.9","24","  27.5","24","1012.0","24","956.3","24","999.9"," 0"," 21.2","22"," 36.9"," 49.9","  36.3","*","  30.2","*"," 1.98","G","  1.2","000000"
"01329099999","2019-01-01","60.35","6.2666666","50.0","KVAMSOY, NO","  40.1","24","  29.7","24","1012.1","24","006.0","24","999.9"," 0"," 11.6","24"," 35.9"," 50.5","  48.2"," ","  37.4","*"," 0.95","G","  0.4","000000"
"01332099999","2019-01-01","61.43","6.77","3.0","FJAERLAND BREMUSEET, NO","  38.0","24","  31.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  8.7","23"," 15.5","999.9","  42.8","*","  33.6"," "," 2.02","G","999.9","000000"
"01336099999","2019-01-03","60.65","6.2166666","328.0","BULKEN, NO","  30.3","24","  29.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  31.6"," ","  28.9"," "," 0.02","G","999.9","000000"
"01337099999","2019-01-01","60.6333333","6.4333333","55.0","VOSSEVANGEN, NO","  39.4","24","  29.8","24","1011.3","24","004.7","24","999.9"," 0","  8.7","24"," 13.6","999.9","  42.8","*","  36.5","*"," 0.96","G","999.9","000000"
"01338099999","2019-01-01","61.1666666","6.65","51.0","VANGSNES, NO","  39.7","24","  31.5","24","1009.6","24","002.9","24","999.9"," 0"," 13.0","24"," 25.3"," 36.3","  49.1"," ","  36.0","*"," 1.31","G","999.9","010000"
"01340099999","2019-01-01","60.42","7.28","737.0","FET I EIDFJORD, NO","  30.2","24","  25.0","24","1008.8","24","921.0","24","999.9"," 0"," 18.5","24"," 33.0","999.9","  34.3"," ","  26.8","*"," 0.00","I","999.9","000000"
"01342099999","2019-01-01","60.3166666","6.65","12.0","ULLENSVANG, NO","  42.6","24","  27.4","24","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  55.4"," ","  38.7","*"," 2.02","G","999.9","000000"
"01344099999","2019-01-01","60.7","6.95","695.0","MJOLFJELL, NO","  30.3","24","  26.2","24","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  33.6"," ","  26.1","*"," 1.20","G","999.9","000000"
"01345099999","2019-01-01","60.7166666","7.2166666","960.0","KLEVAVATNET, NO","  26.9","24","  22.8","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 10.9","24"," 23.3"," 28.2","  30.7","*","  22.6","*"," 1.09","G","  2.4","000000"
"01346099999","2019-01-01","60.65","7.2666666","1162.0","MIDTSTOVA, NO","  23.4","24","  21.8","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 26.2","24"," 46.6"," 58.9","  27.5","*","  18.3","*"," 0.99","G","  6.3","000000"
"01347099999","2019-01-01","61.156111","7.136614","511.0","SOGNDAL HAUKASEN, NO","  31.9","24","  30.3","24","1001.7","12","941.9","12","  4.6","12"," 11.7","24"," 21.4"," 29.9","  35.6"," ","  26.6","*","99.99"," ","999.9","011000"
"01350099999","2019-01-01","60.6","7.5333333","1208.0","FINSEVATN, NO","  25.5","12","  24.3","12"," 995.4","11","856.1","11","999.9"," 0"," 32.6","10"," 40.8","999.9","  27.0","*","  22.3","*"," 0.62","G","  5.1","000000"
"01352099999","2019-01-01","60.1833333","7.4833333","1250.0","SANDHAUG, NO","  22.0","24","  21.8","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 31.6","24"," 42.7","999.9","  26.8","*","  16.7","*"," 0.12","G"," 15.7","000000"
"01355099999","2019-01-01","61.1","7.5","5.0","LAERDAL IV, NO","  40.6","24","  29.9","24","1007.8","24","007.3","24","999.9"," 0","999.9"," 0","999.9","999.9","  45.7","*","  37.2","*"," 0.59","G","999.9","000000"
"01357099999","2019-01-01","60.8666666","8.5166666","804.2","HOLLEKOLTEN, NO","  30.1","24","  22.9","24","1004.2","24","909.0","24","999.9"," 0"," 14.9","24"," 21.4"," 31.3","  34.0"," ","  25.5","*"," 0.00","I","999.9","000000"
"01358099999","2019-01-01","60.85","8.6","604.0","HEMSEDAL II, NO","  32.4","24","  24.4","24","1003.8","24","931.5","24","999.9"," 0","999.9"," 0","999.9","999.9","  35.6"," ","  27.7","*"," 0.00","I","  9.1","000000"
"01359099999","2019-01-01","60.5333333","8.2","773.0","GEILO OLDEBRATEN, NO","  30.9","23","  22.4","23","1005.2","23","913.6","23","999.9"," 0"," 10.1","23"," 17.5","999.9","  36.0","*","  26.2","*"," 0.36","G","  3.1","001000"
"01360099999","2019-01-01","61.9","7.9","664.0","BRATA SLETTOM, NO","  30.1"," 5","  27.8"," 5","9999.9"," 0","999.9"," 0","  6.0"," 5","  8.7"," 4"," 13.6","999.9","  33.4","*","  26.2","*"," 1.61","G","  3.9","001000"
"01361099999","2019-01-01","62.0166666","7.6666666","872.0","GROTLI III, NO","  26.8","24","  24.3","24","1007.6","24","903.8","24","999.9"," 0"," 16.3","24"," 27.2","999.9","  29.8"," ","  22.8","*"," 1.26","G"," 21.7","000000"
"01362099999","2019-01-01","61.6666666","8.3666666","1894.0","JUVVASSHOE, NO","  14.2","24","9999.9"," 0","1003.3","24","789.6","24","999.9"," 0"," 36.4","17"," 44.7"," 50.7","  18.3"," ","   8.1","*"," 0.00","I"," 20.5","000000"
"01364099999","2019-01-01","61.1833333","8.1166666","955.1","FILEFJELL, NO","  27.4","23","  22.7","23","1005.0","23","892.3","23","999.9"," 0"," 20.0","23"," 31.1","999.9","  30.9","*","  22.3","*"," 0.57","G","  8.7","000000"
"01365099999","2019-01-01","61.2505556","8.9166666","965.0","BEITOSTOLEN II, NO","  27.1","24","  20.9","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 15.4","24"," 25.3"," 29.5","  30.7","*","  22.3","*"," 0.15","G"," 14.6","000000"
"01366099999","2019-01-01","61.5666666","8.0","1413.0","SOGNEFJELL, NO","  20.0","24","  18.6","24","1006.6","24","842.8","24","999.9"," 0"," 20.3","22"," 27.2","999.9","  23.7"," ","  14.9","*"," 0.04","G","999.9","000000"
"01367099999","2019-01-01","60.9833333","9.2166666","365.4","FAGERNES, NO","  35.6","24","  23.9","24","1003.3","24","959.2","24","999.9"," 0","  7.9","24"," 17.5","999.9","  39.9"," ","  29.1"," "," 0.00","I","999.9","000000"
"01368099999","2019-01-01","61.015556","9.288056","822.04","LEIRIN, NO","  29.6","24","  22.3","24","1003.4","24","906.1","24","999.9"," 0"," 16.9","24"," 29.1","999.9","  32.2","*","  25.0","*"," 0.00","I","999.9","000000"
"01370099999","2019-01-01","61.5166666","9.4","928.0","SKABU, NO","  26.5","24","  21.6","24","1003.0","24","893.4","24","999.9"," 0"," 12.5","23"," 19.4"," 45.1","  36.9"," ","  21.2","*"," 0.00","G","999.9","000000"
"01371099999","2019-01-01","61.1166666","9.0666666","521.0","LOKEN I VOLBU, NO","  33.6","24","  23.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  42.4"," ","  29.3"," "," 0.06","G","999.9","000000"
"01373099999","2019-01-01","60.5666666","9.1333333","166.0","NESBYEN TODOKK, NO","  38.5","24","  24.1","24","1003.8","24","983.3","24"," 43.5"," 4","  6.5","24"," 13.6"," 19.2","  43.5"," ","  31.3","*"," 0.04","G","  8.3","000000"
"01374099999","2019-01-01","60.9333333","10.0333333","542.0","VEST TORPA II, NO","  33.0","23","  25.4","23","9999.9"," 0","999.9"," 0","999.9"," 0","  7.6","23"," 13.6","999.9","  38.1"," ","  27.7","*"," 0.00","G"," 13.8","000000"
"01375099999","2019-01-01","61.4666666","10.1333333","1028.0","KVITFJELL, NO","  25.5","24","  21.5","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 30.8","24"," 48.6","999.9","  29.1","*","  21.0","*"," 0.00","I","999.9","000000"
"01375599999","2019-01-01","61.0333333","2.0333333","10.0","GULLFAX PLATFORM, NO","  40.0","24","  28.8","24","9999.9"," 0","999.9"," 0","  6.1","24"," 50.3","24"," 69.9"," 82.0","  42.8","*","  37.4","*","99.99"," ","999.9","011000"
"01376099999","2019-01-01","60.3833333","9.6","142.0","GULSVIK II, NO","  40.6","23","  27.7","10","9999.9"," 0","999.9"," 0","999.9"," 0","  6.8","10"," 13.6","999.9","  44.8","*","  23.9"," "," 0.00","G","  8.3","000000"
"01378099999","2019-01-01","61.1","10.4666666","239.0","LILLEHAMMER SAETHERENGEN, NO","  33.8","24","  26.6","24","1000.7","24","971.5","24","999.9"," 0"," 10.2","24"," 23.3","999.9","  39.2"," ","  26.8"," "," 0.06","G","999.9","000000"
"01380099999","2019-01-01","61.65","10.1166666","930.0","VENABU, NO","  25.9","24","  22.7","24","9999.9"," 0","999.9"," 0","  1.1"," 4"," 16.0","24"," 29.1"," 42.0","  30.4"," ","  21.0","*"," 0.07","G","999.9","001000"
"01381099999","2019-01-01","60.7","10.8666666","264.0","APELSVOLL, NO","  37.1","24","  26.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  41.2"," ","  32.2","*"," 0.00","E","999.9","000000"
"01382099999","2019-01-01","60.7666666","10.8","128.0","KISE, NO","  38.1","24","  27.0","24","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  42.6"," ","  27.0"," "," 0.02","G","999.9","000000"
"01383099999","2019-01-01","61.4","11.0802778","255.0","EVENSTAD DIH, NO","  33.9","24","  26.2","24","1000.3","24","969.0","24","999.9"," 0","  9.0","24"," 19.4","999.9","  38.7"," ","  25.7"," "," 0.00","I","999.9","000000"
"01384099999","2019-01-01","60.193917","11.100361","207.56","GARDERMOEN, NO","  38.6","24","  24.8","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 11.7","24"," 33.6"," 44.1","  42.8","*","  33.1","*"," 0.00","G","999.9","000000"
"01385099999","2019-01-01","60.8166666","11.0666666","222.27","HAMER, NO","  36.1","24","  26.8","24","1000.7","24","973.6","24","999.9"," 0"," 11.6","24"," 21.4","999.9","  39.7"," ","  28.9"," "," 0.00","G","999.9","000000"
"01386099999","2019-01-01","60.8","11.1","132.0","HAMAR II, NO","  36.1","24","  26.2","24","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  41.4"," ","  25.3"," "," 0.00","G","999.9","000000"
"01387099999","2019-01-01","61.45","10.1833333","200.0","FAVANG, NO","  31.7","24","  24.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  40.1"," ","  23.2"," "," 0.02","G","999.9","000000"
"01389099999","2019-01-01","61.1833333","11.3666666","255.73","RENA AIRPORT, NO","  32.4","24","  26.1","24","1000.7","24","969.5","24","999.9"," 0"," 10.4","24"," 23.3","999.9","  36.9"," ","  24.8"," "," 0.02","G","999.9","000000"
